householdId,size,incomeLevel,createdDate
HH000824,1,very_low,2024-11-05
HH000825,1,low,2022-12-11
HH000826,1,moderate,2023-01-06
HH000827,1,very_low,2023-08-26
HH000828,1,low,2023-11-24
HH000829,1,moderate,2024-10-26
HH000830,1,low,2024-10-13
HH000831,1,low,2023-06-30
HH000832,1,low,2023-03-19
HH000833,1,low,2022-09-22
HH000834,1,low,2023-04-28
HH000835,1,low,2024-07-14
HH000836,1,very_low,2024-11-05
HH000837,1,low,2024-10-24
HH000838,1,low,2022-03-30
HH000839,1,low,2023-10-13
HH000840,1,very_low,2024-06-26
HH000841,1,moderate,2023-01-30
HH000842,1,low,2023-12-19
HH000843,1,very_low,2022-05-19
HH000844,1,very_low,2024-08-01
HH000845,1,low,2024-04-30
HH000846,1,low,2024-04-26
HH000847,1,low,2023-06-30
HH000848,1,very_low,2023-11-17
HH000849,1,low,2023-05-06
HH000850,1,low,2024-03-13
HH000851,1,low,2024-06-03
HH000852,1,very_low,2022-12-19
HH000853,1,low,2023-01-05
HH000854,1,low,2024-04-22
HH000855,1,moderate,2023-05-28
HH000856,1,very_low,2024-10-20
HH000857,1,very_low,2023-09-29
HH000858,1,low,2023-08-11
HH000859,1,low,2023-03-03
HH000860,1,very_low,2022-12-08
HH000861,1,moderate,2024-12-30
HH000862,1,low,2022-01-19
HH000863,1,very_low,2023-12-26
HH000864,1,moderate,2024-05-05
HH000865,1,moderate,2022-10-30
HH000866,1,very_low,2022-04-12
HH000867,1,low,2022-05-03
HH000868,1,very_low,2022-04-08
HH000869,1,low,2023-08-23
HH000870,1,very_low,2022-09-01
HH000871,1,very_low,2024-02-03
HH000872,1,low,2023-04-16
HH000873,1,low,2022-10-01
HH000874,1,low,2022-09-08
HH000875,1,low,2022-09-12
HH000876,1,moderate,2022-12-04
HH000877,1,very_low,2023-10-29
HH000878,1,low,2024-08-29
HH000879,1,low,2024-02-21
HH000880,1,moderate,2024-02-04
HH000881,1,moderate,2024-09-27
HH000882,1,moderate,2022-02-09
HH000883,1,low,2024-07-11
HH000884,1,low,2022-03-25
HH000885,1,low,2022-06-11
HH000886,1,low,2023-04-26
HH000887,1,very_low,2024-09-25
HH000888,1,moderate,2022-04-11
HH000889,1,low,2024-12-20
HH000890,1,low,2023-03-20
HH000891,1,very_low,2024-03-16
HH000892,1,very_low,2024-06-29
HH000893,1,moderate,2024-08-23
HH000894,1,very_low,2023-12-15
HH000895,1,moderate,2023-05-16
HH000896,1,low,2024-01-04
HH000897,1,moderate,2023-06-22
HH000898,1,low,2022-08-07
HH000899,1,low,2023-02-20
HH000900,1,low,2022-02-05
HH000901,1,very_low,2024-08-14
HH000902,1,low,2023-03-16
HH000903,1,low,2023-01-28
HH000904,1,moderate,2022-09-14
HH000905,1,low,2024-04-30
HH000906,1,low,2024-03-11
HH000907,1,low,2024-11-22
HH000908,1,very_low,2022-11-03
HH000909,1,moderate,2023-10-20
HH000910,1,low,2024-12-16
HH000911,1,moderate,2024-11-28
HH000912,1,low,2024-07-01
HH000913,1,moderate,2022-04-16
HH000914,1,moderate,2024-08-06
HH000915,1,low,2024-09-18
HH000916,1,moderate,2022-03-16
HH000917,1,low,2022-09-24
HH000918,1,very_low,2023-10-30
HH000919,1,moderate,2024-05-24
HH000920,1,moderate,2023-11-16
HH000921,1,low,2023-05-19
HH000922,1,low,2024-03-25
HH000923,1,low,2023-08-29
HH000924,1,moderate,2023-07-18
HH000925,1,low,2022-11-21
HH000926,1,low,2024-10-12
HH000927,1,low,2023-11-02
HH000928,1,low,2023-03-22
HH000929,1,moderate,2024-09-17
HH000930,1,low,2023-04-06
HH000931,1,low,2023-09-25
HH000932,1,very_low,2024-07-14
HH000933,1,low,2022-03-29
HH000934,1,moderate,2022-02-11
HH000935,1,moderate,2024-06-14
HH000936,1,low,2022-12-29
HH000937,1,low,2023-06-04
HH000938,1,low,2024-07-17
HH000939,1,very_low,2024-04-07
HH000940,1,very_low,2022-07-04
HH000941,1,very_low,2023-02-14
HH000942,1,low,2024-11-26
HH000943,1,low,2024-02-15
HH000944,1,very_low,2022-12-30
HH000945,1,very_low,2022-10-30
HH000946,1,moderate,2022-10-07
HH000947,1,very_low,2023-05-23
HH000948,1,very_low,2024-03-26
HH000949,1,very_low,2024-03-30
HH000950,1,low,2022-03-23
HH000951,1,low,2022-01-13
HH000952,1,very_low,2022-05-31
HH000953,1,very_low,2024-11-13
HH000954,1,very_low,2023-10-17
HH000955,1,moderate,2022-03-25
HH000956,1,low,2023-09-15
HH000957,1,very_low,2024-08-16
HH000958,1,low,2022-04-25
HH000959,1,very_low,2022-10-18
HH000960,1,moderate,2024-01-06
HH000961,1,low,2024-12-03
HH000962,1,low,2024-05-29
HH000963,1,low,2023-01-10
HH000964,1,low,2023-03-07
HH000965,1,low,2024-02-03
HH000966,1,very_low,2022-06-09
HH000967,1,moderate,2022-03-19
HH000968,1,low,2023-10-31
HH000969,1,very_low,2022-05-12
HH000970,1,low,2023-01-10
HH000971,1,moderate,2022-01-17
HH000972,1,very_low,2023-02-11
HH000973,1,moderate,2024-03-22
HH000974,1,low,2024-05-21
HH000975,1,moderate,2023-08-14
HH000976,1,low,2022-03-07
HH000977,1,low,2023-01-25
HH000978,1,low,2022-02-17
HH000979,1,moderate,2022-09-11
HH000980,1,low,2023-08-02
HH000981,1,low,2022-09-15
HH000982,1,low,2024-02-24
HH000983,1,low,2023-12-04
HH000984,1,very_low,2024-05-01
HH000985,1,very_low,2023-07-31
HH000986,1,low,2023-10-09
HH000987,1,low,2022-02-11
HH000988,1,low,2024-04-05
HH000989,1,very_low,2024-03-17
HH000990,1,moderate,2024-07-26
HH000991,1,moderate,2024-03-12
HH000992,1,very_low,2023-11-15
HH000993,1,low,2023-07-04
HH000994,1,very_low,2023-03-16
HH000995,1,very_low,2023-11-25
HH000996,1,moderate,2023-01-31
HH000997,1,very_low,2024-07-14
HH000998,1,low,2022-08-21
HH000999,1,low,2022-04-16
HH001000,1,moderate,2022-08-03
HH001001,1,low,2022-04-03
HH001002,1,moderate,2022-12-10
HH001003,1,low,2022-03-20
HH001004,1,moderate,2022-08-25
HH001005,1,very_low,2022-08-31
HH001006,1,low,2023-09-23
HH001007,1,moderate,2024-03-20
HH001008,1,moderate,2024-08-24
HH001009,1,very_low,2023-02-26
HH001010,1,very_low,2023-09-06
HH001011,1,very_low,2024-04-06
HH001012,1,very_low,2023-01-03
HH001013,1,moderate,2023-08-12
HH001014,1,very_low,2024-05-28
HH001015,1,low,2024-05-29
HH001016,1,moderate,2022-03-24
HH001017,1,low,2022-01-31
HH001018,1,very_low,2024-12-27
HH001019,1,low,2023-06-25
HH001020,1,moderate,2024-10-16
HH001021,1,low,2022-09-17
HH001022,1,low,2024-09-13
HH001023,1,moderate,2023-12-01
HH001024,1,low,2023-02-22
HH001025,1,low,2022-05-09
HH001026,1,low,2024-03-09
HH001027,1,low,2023-11-01
HH001028,1,moderate,2023-06-23
HH001029,1,low,2024-05-03
HH001030,1,moderate,2023-03-02
HH001031,1,low,2023-02-19
HH001032,1,moderate,2022-08-04
HH001033,1,very_low,2023-07-16
HH001034,1,very_low,2023-11-10
HH001035,1,very_low,2024-12-21
HH001036,1,moderate,2024-11-10
HH001037,1,moderate,2024-06-06
HH001038,1,low,2022-01-25
HH001039,1,low,2023-03-14
HH001040,1,very_low,2024-09-16
HH001041,1,low,2023-03-21
HH001042,1,very_low,2023-01-30
HH001043,1,very_low,2023-06-06
HH001044,1,low,2024-06-28
HH001045,1,very_low,2023-04-10
HH001046,1,low,2024-12-23
HH001047,1,low,2023-01-04
HH001048,1,moderate,2023-07-05
HH001049,1,moderate,2022-12-15
HH001050,1,very_low,2024-10-28
HH001051,1,low,2022-08-24
HH001052,1,moderate,2022-04-28
HH001053,1,low,2024-12-18
HH001054,1,very_low,2022-03-27
HH001055,1,moderate,2023-08-22
HH001056,1,very_low,2022-10-18
HH001057,1,low,2023-03-02
HH001058,1,low,2023-08-10
HH001059,1,low,2023-09-10
HH001060,1,low,2024-07-07
HH001061,1,moderate,2022-04-11
HH001062,1,low,2023-09-13
HH001063,1,very_low,2023-09-18
HH001064,1,very_low,2023-05-02
HH001065,1,moderate,2022-02-04
HH001066,1,very_low,2023-11-08
HH001067,1,moderate,2024-03-09
HH001068,1,moderate,2023-07-22
HH001069,1,low,2024-10-12
HH001070,1,very_low,2024-01-07
HH001071,1,very_low,2023-05-25
HH001072,1,low,2022-02-19
HH001073,1,moderate,2024-09-11
HH001074,1,moderate,2023-07-29
HH001075,1,very_low,2023-09-05
HH001076,1,moderate,2022-12-09
HH001077,1,low,2022-02-14
HH001078,1,low,2022-10-06
HH001079,1,moderate,2022-06-17
HH001080,1,moderate,2023-01-10
HH001081,1,moderate,2022-07-04
HH001082,1,very_low,2024-11-02
HH001083,1,low,2023-11-10
HH001084,1,very_low,2024-12-08
HH001085,1,moderate,2023-09-17
HH001086,1,very_low,2022-11-18
HH001087,1,low,2023-12-18
HH001088,1,low,2024-05-08
HH001089,1,moderate,2022-06-22
HH001090,1,very_low,2024-04-01
HH001091,1,moderate,2023-03-28
HH001092,1,moderate,2023-12-01
HH001093,1,very_low,2023-05-01
HH001094,1,low,2024-03-08
HH001095,1,low,2022-09-29
HH001096,1,low,2024-12-07
HH001097,1,moderate,2022-01-31
HH001098,1,moderate,2024-02-12
HH001099,1,low,2024-08-18
HH001100,1,low,2024-11-14
HH001101,1,moderate,2022-06-04
HH001102,1,moderate,2024-03-29
HH001103,1,low,2022-01-09
HH001104,1,very_low,2024-02-24
HH001105,1,very_low,2024-02-08
HH001106,1,very_low,2024-04-14
HH001107,1,moderate,2023-09-02
HH001108,1,moderate,2024-01-30
HH001109,1,moderate,2024-06-27
HH001110,1,low,2023-08-15
HH001111,1,moderate,2023-03-21
HH001112,1,moderate,2024-09-27
HH001113,1,low,2023-02-10
HH001114,1,low,2023-07-29
HH001115,1,low,2024-01-25
HH001116,1,low,2024-07-29
HH001117,1,very_low,2022-01-13
HH001118,1,low,2023-04-22
HH001119,1,low,2022-06-03
HH001120,1,moderate,2022-10-02
HH001121,1,low,2023-05-31
HH001122,1,low,2023-03-13
HH001123,1,low,2023-10-22
HH001124,1,low,2024-11-27
HH001125,1,very_low,2022-04-17
HH001126,1,very_low,2023-08-16
HH001127,1,low,2022-08-25
HH001128,1,low,2024-04-27
HH001129,1,low,2023-01-20
HH001130,1,low,2022-11-16
HH001131,1,low,2023-08-16
HH001132,1,very_low,2024-01-22
HH001133,1,low,2022-11-29
HH001134,1,low,2023-06-18
HH001135,1,low,2022-09-19
HH001136,1,low,2023-02-25
HH001137,1,low,2023-04-13
HH001138,1,low,2024-06-05
HH001139,1,very_low,2022-11-10
HH001140,1,very_low,2023-08-02
HH001141,1,low,2022-05-15
HH001142,1,low,2023-11-27
HH001143,1,low,2024-11-06
HH001144,1,low,2023-04-05
HH001145,1,low,2024-05-12
HH001146,1,low,2022-03-23
HH001147,1,very_low,2022-05-22
HH001148,1,very_low,2023-09-17
HH001149,1,low,2022-06-25
HH001150,1,very_low,2023-03-18
HH001151,1,low,2024-06-09
HH001152,1,moderate,2022-08-31
HH001153,1,very_low,2023-03-12
HH001154,1,low,2024-08-28
HH001155,1,moderate,2023-02-08
HH001156,1,very_low,2022-06-08
HH001157,1,low,2024-02-10
HH001158,1,low,2024-07-05
HH001159,1,moderate,2022-03-14
HH001160,1,low,2023-10-12
HH001161,1,very_low,2022-12-08
HH001162,1,moderate,2024-11-20
HH001163,1,low,2023-04-15
HH001164,1,low,2023-09-25
HH001165,1,moderate,2024-07-10
HH001166,1,low,2024-05-20
HH001167,1,low,2023-05-09
HH001168,1,low,2022-02-17
HH001169,1,very_low,2022-02-15
HH001170,1,low,2024-12-08
HH001171,1,very_low,2023-03-19
HH001172,1,low,2024-11-16
HH001173,1,low,2022-01-25
HH001174,1,low,2024-01-10
HH001175,1,moderate,2024-07-13
HH001176,1,low,2023-07-29
HH001177,1,moderate,2023-06-01
HH001178,1,very_low,2023-03-28
HH001179,1,low,2024-05-19
HH001180,1,moderate,2023-03-18
HH001181,1,moderate,2023-10-03
HH001182,1,moderate,2023-04-18
HH001183,1,very_low,2022-09-09
HH001184,1,very_low,2024-09-11
HH001185,1,moderate,2022-10-02
HH001186,1,low,2024-11-30
HH001187,1,low,2022-10-24
HH001188,1,low,2024-09-28
HH001189,1,low,2024-09-06
HH001190,1,low,2024-07-13
HH001191,1,moderate,2022-08-07
HH001192,1,moderate,2023-06-17
HH001193,1,moderate,2024-05-17
HH001194,1,low,2022-06-25
HH001195,1,low,2022-03-03
HH001196,1,low,2022-10-27
HH001197,1,moderate,2024-07-02
HH001198,1,moderate,2022-07-18
HH001199,1,low,2023-05-17
HH001200,1,very_low,2024-08-03
HH001201,1,moderate,2023-07-25
HH001202,1,low,2023-10-27
HH001203,1,low,2024-02-26
HH001204,1,moderate,2023-03-17
HH001205,1,very_low,2024-10-09
HH001206,1,moderate,2024-05-04
HH001207,1,low,2023-06-16
HH001208,1,very_low,2024-01-31
HH001209,1,low,2023-02-24
HH001210,1,very_low,2022-04-10
HH001211,1,moderate,2023-05-25
HH001212,1,low,2023-10-25
HH001213,1,moderate,2022-02-13
HH001214,1,moderate,2023-03-30
HH001215,1,low,2023-03-18
HH001216,1,moderate,2023-07-08
HH001217,1,very_low,2022-03-24
HH001218,1,moderate,2022-11-06
HH001219,1,low,2024-07-14
HH001220,1,moderate,2024-11-21
HH001221,1,moderate,2023-05-03
HH001222,1,very_low,2022-10-07
HH001223,1,moderate,2022-08-17
HH001224,1,low,2024-04-14
HH001225,1,low,2024-09-09
HH001226,1,very_low,2022-09-07
HH001227,1,very_low,2024-06-14
HH001228,1,moderate,2023-01-06
HH001229,1,low,2022-10-16
HH001230,1,very_low,2022-05-24
HH001231,1,moderate,2022-01-05
HH001232,1,very_low,2022-08-02
HH001233,1,very_low,2022-02-06
HH001234,1,low,2023-03-27
HH001235,1,moderate,2022-07-25
HH001236,1,low,2024-02-19
HH001237,1,low,2024-04-06
HH001238,1,very_low,2024-09-07
HH001239,1,low,2022-06-15
HH001240,1,very_low,2023-07-03
HH001241,1,low,2024-05-05
HH001242,1,low,2024-10-21
HH001243,1,moderate,2024-11-18
HH001244,1,moderate,2024-01-07
HH001245,1,moderate,2022-11-15
HH001246,1,very_low,2023-03-30
HH001247,1,low,2024-11-30
HH001248,1,very_low,2022-04-11
HH001249,1,very_low,2022-08-26
HH001250,1,low,2022-12-30
HH001251,1,very_low,2023-06-17
HH001252,1,moderate,2024-12-08
HH001253,1,very_low,2023-04-27
HH001254,1,moderate,2023-10-21
HH001255,1,moderate,2023-06-21
HH001256,1,low,2024-09-28
HH001257,1,very_low,2022-11-05
HH001258,1,very_low,2023-12-19
HH001259,1,low,2024-06-12
HH001260,1,low,2024-11-23
HH001261,1,low,2022-06-17
HH001262,1,very_low,2022-06-08
HH001263,1,moderate,2023-12-28
HH001264,1,low,2024-05-19
HH001265,1,very_low,2023-02-08
HH001266,1,low,2022-01-20
HH001267,1,moderate,2023-03-31
HH001268,1,low,2023-07-07
HH001269,1,very_low,2022-10-25
HH001270,1,low,2023-02-14
HH001271,1,low,2024-03-29
HH001272,1,low,2022-10-08
HH001273,1,moderate,2022-09-15
HH001274,1,low,2024-12-08
HH001275,1,low,2024-07-02
HH001276,1,low,2022-10-26
HH001277,1,very_low,2023-09-01
HH001278,1,very_low,2024-09-12
HH001279,1,very_low,2022-08-11
HH001280,1,low,2022-02-24
HH001281,1,low,2024-12-02
HH001282,1,very_low,2023-03-12
HH001283,1,very_low,2024-12-28
HH001284,1,very_low,2024-09-01
HH001285,1,low,2022-08-19
HH001286,1,low,2023-04-11
HH001287,1,very_low,2024-06-15
HH001288,1,low,2023-05-10
HH001289,1,low,2023-04-06
HH001290,1,low,2023-02-05
HH001291,1,low,2022-12-17
HH001292,1,very_low,2023-04-15
HH001293,1,very_low,2024-05-09
HH001294,1,moderate,2023-07-19
HH001295,1,very_low,2023-05-10
HH001296,1,moderate,2024-08-06
HH001297,1,low,2024-05-24
HH001298,1,low,2022-02-06
HH001299,1,moderate,2022-05-15
HH001300,1,very_low,2023-09-27
HH001301,1,low,2022-06-09
HH001302,1,very_low,2023-03-11
HH001303,1,low,2023-09-19
HH001304,1,low,2023-06-24
HH001305,1,very_low,2022-01-12
HH001306,1,low,2023-07-24
HH001307,1,low,2024-09-12
HH001308,1,low,2023-05-24
HH001309,1,very_low,2022-01-31
HH001310,1,low,2024-09-18
HH001311,1,low,2024-09-23
HH001312,1,very_low,2024-12-01
HH001313,1,moderate,2024-12-12
HH001314,1,very_low,2022-05-11
HH001315,1,very_low,2022-03-17
HH001316,1,very_low,2023-03-03
HH001317,1,low,2024-06-30
HH001318,1,low,2024-04-30
HH001319,1,very_low,2024-12-01
HH001320,1,low,2023-11-16
HH001321,1,moderate,2022-07-26
HH001322,1,low,2024-04-20
HH001323,1,low,2022-04-26
HH001324,1,moderate,2023-04-07
HH001325,1,low,2024-04-25
HH001326,1,low,2023-08-17
HH001327,1,moderate,2024-10-02
HH001328,1,very_low,2023-07-22
HH001329,1,very_low,2022-03-13
HH001330,1,very_low,2023-03-25
HH001331,1,low,2023-11-11
HH001332,1,moderate,2024-01-03
HH001333,1,low,2022-09-18
HH001334,1,moderate,2023-12-04
HH001335,1,very_low,2024-05-16
HH001336,1,low,2024-07-04
HH001337,1,low,2023-05-07
HH001338,1,low,2022-08-21
HH001339,1,very_low,2022-04-25
HH001340,1,very_low,2024-08-01
HH001341,1,low,2023-04-24
HH001342,1,moderate,2023-08-30
HH001343,1,moderate,2024-12-24
HH001344,1,low,2023-10-07
HH001345,1,low,2022-08-28
HH001346,1,moderate,2022-09-24
HH001347,1,low,2022-04-04
HH001348,1,low,2023-12-20
HH001349,1,moderate,2023-01-02
HH001350,1,low,2022-11-26
HH001351,1,very_low,2024-01-25
HH001352,1,low,2023-04-21
HH001353,1,very_low,2024-12-31
HH001354,1,very_low,2022-11-20
HH001355,1,low,2024-09-21
HH001356,1,low,2022-05-08
HH001357,1,low,2024-09-28
HH001358,1,low,2024-12-16
HH001359,1,very_low,2024-09-05
HH001360,1,moderate,2024-09-20
HH001361,1,moderate,2024-11-07
HH001362,1,moderate,2024-07-02
HH001363,1,low,2024-09-12
HH001364,1,low,2024-08-03
HH001365,1,very_low,2022-04-24
HH001366,1,low,2022-04-10
HH001367,1,low,2024-06-23
HH001368,1,moderate,2024-06-24
HH001369,1,low,2023-08-05
HH001370,1,moderate,2022-12-15
HH001371,1,low,2024-11-22
HH001372,1,low,2022-04-19
HH001373,1,moderate,2022-12-22
HH001374,1,moderate,2022-12-14
HH001375,1,very_low,2023-06-04
HH001376,1,very_low,2022-05-10
HH001377,1,low,2024-07-15
HH001378,1,low,2022-06-29
HH001379,1,very_low,2022-06-29
HH001380,1,low,2024-02-11
HH001381,1,very_low,2024-06-13
HH001382,1,very_low,2022-09-20
HH001383,1,low,2024-08-24
HH001384,1,low,2024-03-22
HH001385,1,low,2024-05-05
HH001386,1,low,2023-07-23
HH001387,1,moderate,2024-06-04
HH001388,1,very_low,2024-09-09
HH001389,1,low,2023-05-13
HH001390,1,low,2024-01-05
HH001391,1,low,2024-03-30
HH001392,1,moderate,2024-07-29
HH001393,1,moderate,2022-07-12
HH001394,1,low,2024-07-10
HH001395,1,low,2022-03-12
HH001396,1,low,2024-07-15
HH001397,1,low,2024-11-01
HH001398,1,low,2023-03-19
HH001399,1,very_low,2024-08-08
HH001400,1,moderate,2022-10-12
HH001401,1,low,2022-10-30
HH001402,1,moderate,2023-03-28
HH001403,1,low,2024-02-11
HH001404,1,very_low,2023-05-17
HH001405,1,low,2023-11-28
HH001406,1,moderate,2024-02-08
HH001407,1,very_low,2022-05-05
HH001408,1,very_low,2023-10-23
HH001409,1,very_low,2023-05-21
HH001410,1,moderate,2022-03-20
HH001411,1,very_low,2023-03-15
HH001412,1,low,2024-05-18
HH001413,1,very_low,2024-12-21
HH001414,1,very_low,2023-03-27
HH001415,1,moderate,2023-12-16
HH001416,1,very_low,2024-03-27
HH001417,1,very_low,2022-02-17
HH001418,1,very_low,2024-06-19
HH001419,1,low,2022-06-23
HH001420,1,low,2023-11-13
HH001421,1,moderate,2024-05-19
HH001422,1,low,2023-10-20
HH001423,1,moderate,2024-06-18
HH001424,1,low,2024-04-30
HH001425,1,low,2023-07-18
HH001426,1,low,2023-05-28
HH001427,1,low,2022-05-22
HH001428,1,low,2023-04-19
HH001429,1,moderate,2023-03-21
HH001430,1,moderate,2024-03-17
HH001431,1,moderate,2024-03-19
HH001432,1,very_low,2023-04-27
HH001433,1,low,2024-01-29
HH001434,1,very_low,2022-11-29
HH001435,1,low,2022-02-06
HH001436,1,very_low,2024-04-17
HH001437,1,very_low,2024-08-27
HH001438,1,very_low,2024-10-31
HH001439,1,moderate,2022-08-09
HH001440,1,low,2022-04-18
HH001441,1,very_low,2022-05-13
HH001442,1,moderate,2024-08-09
HH001443,1,low,2023-03-06
HH001444,1,low,2024-11-03
HH001445,1,very_low,2023-12-24
HH001446,1,low,2023-06-12
HH001447,1,low,2024-12-18
HH001448,1,very_low,2022-05-27
HH001449,1,moderate,2023-11-28
HH001450,1,moderate,2024-08-15
HH001451,1,very_low,2024-04-07
HH001452,1,low,2024-11-17
HH001453,1,low,2022-02-26
HH001454,1,moderate,2022-09-14
HH001455,1,moderate,2022-12-30
HH001456,1,moderate,2022-11-16
HH001457,1,moderate,2024-02-10
HH001458,1,moderate,2024-05-17
HH001459,1,moderate,2022-03-08
HH001460,1,low,2022-05-04
HH001461,1,very_low,2022-01-13
HH001462,1,low,2023-10-03
HH001463,1,very_low,2023-10-27
HH001464,1,low,2023-10-21
HH001465,1,very_low,2022-01-08
HH001466,1,low,2023-09-22
HH001467,1,low,2023-02-20
HH001468,1,low,2023-02-27
HH001469,1,very_low,2024-06-10
HH001470,1,very_low,2024-01-29
HH001471,1,very_low,2023-03-28
HH001472,1,moderate,2023-11-24
HH001473,1,moderate,2022-12-12
HH001474,1,low,2022-08-05
HH001475,1,moderate,2022-11-07
HH001476,1,low,2023-09-20
HH001477,1,moderate,2024-09-01
HH001478,1,low,2022-12-04
HH001479,1,moderate,2023-10-07
HH001480,1,moderate,2022-01-29
HH001481,1,low,2022-05-06
HH001482,1,moderate,2023-05-21
HH001483,1,moderate,2022-08-27
HH001484,1,low,2024-08-15
HH001485,1,low,2024-01-13
HH001486,1,low,2024-02-03
HH001487,1,low,2024-11-22
HH001488,1,low,2024-02-23
HH001489,1,moderate,2024-04-09
HH001490,1,low,2023-05-15
HH001491,1,moderate,2023-12-18
HH001492,1,low,2023-02-15
HH001493,1,very_low,2023-02-16
HH001494,1,moderate,2022-09-27
HH001495,1,low,2022-01-26
HH001496,1,low,2023-04-15
HH001497,1,low,2024-09-08
HH001498,1,very_low,2022-06-02
HH001499,1,low,2023-12-24
HH001500,1,low,2022-06-05
HH001501,1,very_low,2024-10-29
HH001502,1,moderate,2024-01-18
HH001503,1,very_low,2024-07-10
HH001504,1,moderate,2022-08-11
HH001505,1,low,2024-05-26
HH001506,1,low,2023-07-07
HH001507,1,moderate,2023-10-23
HH001508,1,moderate,2023-09-06
HH001509,1,low,2024-08-11
HH001510,1,low,2022-05-13
HH001511,1,low,2024-12-02
HH001512,1,low,2024-12-15
HH001513,1,very_low,2023-04-14
HH001514,1,very_low,2022-09-18
HH001515,1,low,2024-02-03
HH001516,1,low,2023-03-17
HH001517,1,low,2022-06-10
HH001518,1,moderate,2024-10-22
HH001519,1,low,2024-04-24
HH001520,1,low,2024-09-08
HH001521,1,low,2024-10-25
HH001522,1,low,2024-06-23
HH001523,1,moderate,2023-07-14
HH001524,1,moderate,2023-09-16
HH001525,1,very_low,2024-10-17
